"No.","Time","Source","Destination","Protocol","Length","Multiplex ID","NT Status","Info""1","1e-06","192.168.198.204","192.168.198.203","TCP","66","","","51112  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"3","0.000419","VMware_a3:01:b7","VMware_68:24:5a","ARP","60","","","192.168.198.204 is at 00:0c:29:a3:01:b7"
"3","0.00042","VMware_a3:01:b7","VMware_68:24:5a","ARP","60","","","192.168.198.204 is at 00:0c:29:a3:01:b7"
"3","0.000421","VMware_a3:01:b7","VMware_68:24:5a","ARP","60","","","192.168.198.204 is at 00:0c:29:a3:01:b7"
"3","0.000422","VMware_a3:01:b7","VMware_68:24:5a","ARP","60","","","192.168.198.204 is at 00:0c:29:a3:01:b7"
"3","0.000423","VMware_a3:01:b7","VMware_68:24:5a","ARP","60","","","192.168.198.204 is at 00:0c:29:a3:01:b7"
"3","0.000424","VMware_a3:01:b7","VMware_68:24:5a","ARP","60","","","192.168.198.204 is at 00:0c:29:a3:01:b7"
"3","0.000425","VMware_a3:01:b7","VMware_68:24:5a","ARP","60","","","192.168.198.204 is at 00:0c:29:a3:01:b7"
"3","0.000426","VMware_a3:01:b7","VMware_68:24:5a","ARP","60","","","192.168.198.204 is at 00:0c:29:a3:01:b7"
"3","0.000427","VMware_a3:01:b7","VMware_68:24:5a","ARP","60","","","192.168.198.204 is at 00:0c:29:a3:01:b7"
"3","0.000428","VMware_a3:01:b7","VMware_68:24:5a","ARP","60","","","192.168.198.204 is at 00:0c:29:a3:01:b7"
"4","0.000453","192.168.198.203","192.168.198.204","TCP","66","","","445  >  51112 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"4","0.000454","192.168.198.203","192.168.198.204","TCP","66","","","445  >  51112 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"4","0.000455","192.168.198.203","192.168.198.204","TCP","66","","","445  >  51112 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"4","0.00045599999999999997","192.168.198.203","192.168.198.204","TCP","66","","","445  >  51112 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"4","0.000457","192.168.198.203","192.168.198.204","TCP","66","","","445  >  51112 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"4","0.00045799999999999997","192.168.198.203","192.168.198.204","TCP","66","","","445  >  51112 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"4","0.000459","192.168.198.203","192.168.198.204","TCP","66","","","445  >  51112 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"4","0.00045999999999999996","192.168.198.203","192.168.198.204","TCP","66","","","445  >  51112 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"4","0.000461","192.168.198.203","192.168.198.204","TCP","66","","","445  >  51112 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"4","0.000462","192.168.198.203","192.168.198.204","TCP","66","","","445  >  51112 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"4","0.000463","192.168.198.203","192.168.198.204","TCP","66","","","445  >  51112 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"5","0.000581","192.168.198.204","192.168.198.203","TCP","60","","","51112  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"5","0.000582","192.168.198.204","192.168.198.203","TCP","60","","","51112  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"5","0.000583","192.168.198.204","192.168.198.203","TCP","60","","","51112  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"5","0.000584","192.168.198.204","192.168.198.203","TCP","60","","","51112  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"5","0.000585","192.168.198.204","192.168.198.203","TCP","60","","","51112  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"5","0.000586","192.168.198.204","192.168.198.203","TCP","60","","","51112  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"5","0.000587","192.168.198.204","192.168.198.203","TCP","60","","","51112  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"5","0.000588","192.168.198.204","192.168.198.203","TCP","60","","","51112  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"5","0.000589","192.168.198.204","192.168.198.203","TCP","60","","","51112  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"5","0.00059","192.168.198.204","192.168.198.203","TCP","60","","","51112  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"5","0.000591","192.168.198.204","192.168.198.203","TCP","60","","","51112  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6","0.0006180000000000001","192.168.198.204","192.168.198.203","SMB","191","64","STATUS_SUCCESS","Negotiate Protocol Request"
"6","0.0006190000000000001","192.168.198.204","192.168.198.203","SMB","191","64","STATUS_SUCCESS","Negotiate Protocol Request"
"6","0.00062","192.168.198.204","192.168.198.203","SMB","191","64","STATUS_SUCCESS","Negotiate Protocol Request"
"6","0.000621","192.168.198.204","192.168.198.203","SMB","191","64","STATUS_SUCCESS","Negotiate Protocol Request"
"6","0.000622","192.168.198.204","192.168.198.203","SMB","191","64","STATUS_SUCCESS","Negotiate Protocol Request"
"6","0.0006230000000000001","192.168.198.204","192.168.198.203","SMB","191","64","STATUS_SUCCESS","Negotiate Protocol Request"
"6","0.000624","192.168.198.204","192.168.198.203","SMB","191","64","STATUS_SUCCESS","Negotiate Protocol Request"
"6","0.000625","192.168.198.204","192.168.198.203","SMB","191","64","STATUS_SUCCESS","Negotiate Protocol Request"
"6","0.000626","192.168.198.204","192.168.198.203","SMB","191","64","STATUS_SUCCESS","Negotiate Protocol Request"
"6","0.0006270000000000001","192.168.198.204","192.168.198.203","SMB","191","64","STATUS_SUCCESS","Negotiate Protocol Request"
"6","0.0006280000000000001","192.168.198.204","192.168.198.203","SMB","191","64","STATUS_SUCCESS","Negotiate Protocol Request"
"7","0.002462","192.168.198.203","192.168.198.204","SMB","173","64","STATUS_SUCCESS","Negotiate Protocol Response"
"7","0.002463","192.168.198.203","192.168.198.204","SMB","173","64","STATUS_SUCCESS","Negotiate Protocol Response"
"7","0.002464","192.168.198.203","192.168.198.204","SMB","173","64","STATUS_SUCCESS","Negotiate Protocol Response"
"7","0.002465","192.168.198.203","192.168.198.204","SMB","173","64","STATUS_SUCCESS","Negotiate Protocol Response"
"7","0.002466","192.168.198.203","192.168.198.204","SMB","173","64","STATUS_SUCCESS","Negotiate Protocol Response"
"7","0.002467","192.168.198.203","192.168.198.204","SMB","173","64","STATUS_SUCCESS","Negotiate Protocol Response"
"7","0.002468","192.168.198.203","192.168.198.204","SMB","173","64","STATUS_SUCCESS","Negotiate Protocol Response"
"7","0.0024690000000000003","192.168.198.203","192.168.198.204","SMB","173","64","STATUS_SUCCESS","Negotiate Protocol Response"
"7","0.00247","192.168.198.203","192.168.198.204","SMB","173","64","STATUS_SUCCESS","Negotiate Protocol Response"
"7","0.002471","192.168.198.203","192.168.198.204","SMB","173","64","STATUS_SUCCESS","Negotiate Protocol Response"
"7","0.0024720000000000002","192.168.198.203","192.168.198.204","SMB","173","64","STATUS_SUCCESS","Negotiate Protocol Response"
"8","0.002464","192.168.198.204","192.168.198.203","SMB","194","64","STATUS_SUCCESS","Session Setup AndX Request, User: anonymous"
"8","0.0024649999999999997","192.168.198.204","192.168.198.203","SMB","194","64","STATUS_SUCCESS","Session Setup AndX Request, User: anonymous"
"8","0.002466","192.168.198.204","192.168.198.203","SMB","194","64","STATUS_SUCCESS","Session Setup AndX Request, User: anonymous"
"8","0.002467","192.168.198.204","192.168.198.203","SMB","194","64","STATUS_SUCCESS","Session Setup AndX Request, User: anonymous"
"8","0.0024679999999999997","192.168.198.204","192.168.198.203","SMB","194","64","STATUS_SUCCESS","Session Setup AndX Request, User: anonymous"
"8","0.002469","192.168.198.204","192.168.198.203","SMB","194","64","STATUS_SUCCESS","Session Setup AndX Request, User: anonymous"
"8","0.00247","192.168.198.204","192.168.198.203","SMB","194","64","STATUS_SUCCESS","Session Setup AndX Request, User: anonymous"
"8","0.002471","192.168.198.204","192.168.198.203","SMB","194","64","STATUS_SUCCESS","Session Setup AndX Request, User: anonymous"
"8","0.002472","192.168.198.204","192.168.198.203","SMB","194","64","STATUS_SUCCESS","Session Setup AndX Request, User: anonymous"
"8","0.002473","192.168.198.204","192.168.198.203","SMB","194","64","STATUS_SUCCESS","Session Setup AndX Request, User: anonymous"
"8","0.002474","192.168.198.204","192.168.198.203","SMB","194","64","STATUS_SUCCESS","Session Setup AndX Request, User: anonymous"
"9","0.00264","192.168.198.203","192.168.198.204","SMB","251","64","STATUS_SUCCESS","Session Setup AndX Response"
"9","0.0026409999999999997","192.168.198.203","192.168.198.204","SMB","251","64","STATUS_SUCCESS","Session Setup AndX Response"
"9","0.002642","192.168.198.203","192.168.198.204","SMB","251","64","STATUS_SUCCESS","Session Setup AndX Response"
"9","0.002643","192.168.198.203","192.168.198.204","SMB","251","64","STATUS_SUCCESS","Session Setup AndX Response"
"9","0.0026439999999999996","192.168.198.203","192.168.198.204","SMB","251","64","STATUS_SUCCESS","Session Setup AndX Response"
"9","0.0026449999999999998","192.168.198.203","192.168.198.204","SMB","251","64","STATUS_SUCCESS","Session Setup AndX Response"
"9","0.002646","192.168.198.203","192.168.198.204","SMB","251","64","STATUS_SUCCESS","Session Setup AndX Response"
"9","0.002647","192.168.198.203","192.168.198.204","SMB","251","64","STATUS_SUCCESS","Session Setup AndX Response"
"9","0.0026479999999999997","192.168.198.203","192.168.198.204","SMB","251","64","STATUS_SUCCESS","Session Setup AndX Response"
"9","0.002649","192.168.198.203","192.168.198.204","SMB","251","64","STATUS_SUCCESS","Session Setup AndX Response"
"9","0.00265","192.168.198.203","192.168.198.204","SMB","251","64","STATUS_SUCCESS","Session Setup AndX Response"
"10","0.0026520000000000003","192.168.198.204","192.168.198.203","SMB","154","64","STATUS_SUCCESS","Tree Connect AndX Request, Path: \\\\192.168.198.203\\IPC$"
"10","0.002653","192.168.198.204","192.168.198.203","SMB","154","64","STATUS_SUCCESS","Tree Connect AndX Request, Path: \\\\192.168.198.203\\IPC$"
"10","0.002654","192.168.198.204","192.168.198.203","SMB","154","64","STATUS_SUCCESS","Tree Connect AndX Request, Path: \\\\192.168.198.203\\IPC$"
"10","0.0026550000000000002","192.168.198.204","192.168.198.203","SMB","154","64","STATUS_SUCCESS","Tree Connect AndX Request, Path: \\\\192.168.198.203\\IPC$"
"10","0.002656","192.168.198.204","192.168.198.203","SMB","154","64","STATUS_SUCCESS","Tree Connect AndX Request, Path: \\\\192.168.198.203\\IPC$"
"10","0.002657","192.168.198.204","192.168.198.203","SMB","154","64","STATUS_SUCCESS","Tree Connect AndX Request, Path: \\\\192.168.198.203\\IPC$"
"10","0.002658","192.168.198.204","192.168.198.203","SMB","154","64","STATUS_SUCCESS","Tree Connect AndX Request, Path: \\\\192.168.198.203\\IPC$"
"10","0.0026590000000000003","192.168.198.204","192.168.198.203","SMB","154","64","STATUS_SUCCESS","Tree Connect AndX Request, Path: \\\\192.168.198.203\\IPC$"
"10","0.00266","192.168.198.204","192.168.198.203","SMB","154","64","STATUS_SUCCESS","Tree Connect AndX Request, Path: \\\\192.168.198.203\\IPC$"
"10","0.002661","192.168.198.204","192.168.198.203","SMB","154","64","STATUS_SUCCESS","Tree Connect AndX Request, Path: \\\\192.168.198.203\\IPC$"
"10","0.0026620000000000003","192.168.198.204","192.168.198.203","SMB","154","64","STATUS_SUCCESS","Tree Connect AndX Request, Path: \\\\192.168.198.203\\IPC$"
"11","0.002653","192.168.198.203","192.168.198.204","SMB","114","64","STATUS_SUCCESS","Tree Connect AndX Response"
"11","0.0026539999999999997","192.168.198.203","192.168.198.204","SMB","114","64","STATUS_SUCCESS","Tree Connect AndX Response"
"11","0.002655","192.168.198.203","192.168.198.204","SMB","114","64","STATUS_SUCCESS","Tree Connect AndX Response"
"11","0.002656","192.168.198.203","192.168.198.204","SMB","114","64","STATUS_SUCCESS","Tree Connect AndX Response"
"11","0.0026569999999999996","192.168.198.203","192.168.198.204","SMB","114","64","STATUS_SUCCESS","Tree Connect AndX Response"
"11","0.0026579999999999998","192.168.198.203","192.168.198.204","SMB","114","64","STATUS_SUCCESS","Tree Connect AndX Response"
"11","0.002659","192.168.198.203","192.168.198.204","SMB","114","64","STATUS_SUCCESS","Tree Connect AndX Response"
"11","0.00266","192.168.198.203","192.168.198.204","SMB","114","64","STATUS_SUCCESS","Tree Connect AndX Response"
"11","0.0026609999999999997","192.168.198.203","192.168.198.204","SMB","114","64","STATUS_SUCCESS","Tree Connect AndX Response"
"11","0.002662","192.168.198.203","192.168.198.204","SMB","114","64","STATUS_SUCCESS","Tree Connect AndX Response"
"11","0.002663","192.168.198.203","192.168.198.204","SMB","114","64","STATUS_SUCCESS","Tree Connect AndX Response"
"12","0.002654","192.168.198.204","192.168.198.203","SMB","136","65","STATUS_SUCCESS","Trans2 Request, SESSION_SETUP"
"12","0.002655","192.168.198.204","192.168.198.203","SMB","136","65","STATUS_SUCCESS","Trans2 Request, SESSION_SETUP"
"12","0.002656","192.168.198.204","192.168.198.203","SMB","136","65","STATUS_SUCCESS","Trans2 Request, SESSION_SETUP"
"12","0.002657","192.168.198.204","192.168.198.203","SMB","136","65","STATUS_SUCCESS","Trans2 Request, SESSION_SETUP"
"12","0.0026579999999999998","192.168.198.204","192.168.198.203","SMB","136","65","STATUS_SUCCESS","Trans2 Request, SESSION_SETUP"
"12","0.002659","192.168.198.204","192.168.198.203","SMB","136","65","STATUS_SUCCESS","Trans2 Request, SESSION_SETUP"
"12","0.00266","192.168.198.204","192.168.198.203","SMB","136","65","STATUS_SUCCESS","Trans2 Request, SESSION_SETUP"
"12","0.002661","192.168.198.204","192.168.198.203","SMB","136","65","STATUS_SUCCESS","Trans2 Request, SESSION_SETUP"
"12","0.002662","192.168.198.204","192.168.198.203","SMB","136","65","STATUS_SUCCESS","Trans2 Request, SESSION_SETUP"
"12","0.002663","192.168.198.204","192.168.198.203","SMB","136","65","STATUS_SUCCESS","Trans2 Request, SESSION_SETUP"
"12","0.002664","192.168.198.204","192.168.198.203","SMB","136","65","STATUS_SUCCESS","Trans2 Request, SESSION_SETUP"
"13","0.0026550000000000002","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_NOT_IMPLEMENTED","Trans2 Response, SESSION_SETUP, Error: STATUS_NOT_IMPLEMENTED"
"13","0.002656","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_NOT_IMPLEMENTED","Trans2 Response, SESSION_SETUP, Error: STATUS_NOT_IMPLEMENTED"
"13","0.002657","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_NOT_IMPLEMENTED","Trans2 Response, SESSION_SETUP, Error: STATUS_NOT_IMPLEMENTED"
"13","0.002658","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_NOT_IMPLEMENTED","Trans2 Response, SESSION_SETUP, Error: STATUS_NOT_IMPLEMENTED"
"13","0.002659","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_NOT_IMPLEMENTED","Trans2 Response, SESSION_SETUP, Error: STATUS_NOT_IMPLEMENTED"
"13","0.00266","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_NOT_IMPLEMENTED","Trans2 Response, SESSION_SETUP, Error: STATUS_NOT_IMPLEMENTED"
"13","0.002661","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_NOT_IMPLEMENTED","Trans2 Response, SESSION_SETUP, Error: STATUS_NOT_IMPLEMENTED"
"13","0.0026620000000000003","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_NOT_IMPLEMENTED","Trans2 Response, SESSION_SETUP, Error: STATUS_NOT_IMPLEMENTED"
"13","0.002663","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_NOT_IMPLEMENTED","Trans2 Response, SESSION_SETUP, Error: STATUS_NOT_IMPLEMENTED"
"13","0.002664","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_NOT_IMPLEMENTED","Trans2 Response, SESSION_SETUP, Error: STATUS_NOT_IMPLEMENTED"
"13","0.0026650000000000003","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_NOT_IMPLEMENTED","Trans2 Response, SESSION_SETUP, Error: STATUS_NOT_IMPLEMENTED"
"14","0.004963","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004964","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004965000000000001","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004966","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004967","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004967","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004967","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004967","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004967","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004967","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004967","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004967","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004967","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004968","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004969","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.0049700000000000005","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004971000000000001","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004972","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"14","0.004973","192.168.198.204","192.168.198.203","SMB","1138","65","STATUS_SUCCESS","NT Trans Request, <unknown>"
"15","0.005045","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_SUCCESS","NT Trans Response, <unknown (0)>"
"15","0.005046","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_SUCCESS","NT Trans Response, <unknown (0)>"
"15","0.005047","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_SUCCESS","NT Trans Response, <unknown (0)>"
"15","0.0050479999999999995","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_SUCCESS","NT Trans Response, <unknown (0)>"
"15","0.005049","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_SUCCESS","NT Trans Response, <unknown (0)>"
"15","0.00505","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_SUCCESS","NT Trans Response, <unknown (0)>"
"15","0.005051","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_SUCCESS","NT Trans Response, <unknown (0)>"
"15","0.005052","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_SUCCESS","NT Trans Response, <unknown (0)>"
"15","0.005053","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_SUCCESS","NT Trans Response, <unknown (0)>"
"15","0.0050539999999999995","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_SUCCESS","NT Trans Response, <unknown (0)>"
"15","0.005055","192.168.198.203","192.168.198.204","SMB","93","65","STATUS_SUCCESS","NT Trans Response, <unknown (0)>"
"16","0.005205","192.168.198.204","192.168.198.203","SMB","4207","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"16","0.005207000000000001","192.168.198.204","192.168.198.203","SMB","4207","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"16","0.005208","192.168.198.204","192.168.198.203","SMB","4207","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"16","0.005209","192.168.198.204","192.168.198.203","SMB","4207","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"16","0.00521","192.168.198.204","192.168.198.203","SMB","4207","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"16","0.005211","192.168.198.204","192.168.198.203","SMB","4207","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"16","0.0052120000000000005","192.168.198.204","192.168.198.203","SMB","4207","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"16","0.005213000000000001","192.168.198.204","192.168.198.203","SMB","4207","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"16","0.005214","192.168.198.204","192.168.198.203","SMB","4207","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"16","0.005215","192.168.198.204","192.168.198.203","SMB","4207","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"17","0.00534","192.168.198.203","192.168.198.204","TCP","60","","","445  >  51112 [ACK] Seq=455 Ack=5697 Win=65536 Len=0"
"17","0.005341","192.168.198.203","192.168.198.204","TCP","60","","","445  >  51112 [ACK] Seq=455 Ack=5697 Win=65536 Len=0"
"17","0.005342","192.168.198.203","192.168.198.204","TCP","60","","","445  >  51112 [ACK] Seq=455 Ack=5697 Win=65536 Len=0"
"17","0.005343","192.168.198.203","192.168.198.204","TCP","60","","","445  >  51112 [ACK] Seq=455 Ack=5697 Win=65536 Len=0"
"17","0.005344","192.168.198.203","192.168.198.204","TCP","60","","","445  >  51112 [ACK] Seq=455 Ack=5697 Win=65536 Len=0"
"17","0.005345","192.168.198.203","192.168.198.204","TCP","60","","","445  >  51112 [ACK] Seq=455 Ack=5697 Win=65536 Len=0"
"17","0.005346","192.168.198.203","192.168.198.204","TCP","60","","","445  >  51112 [ACK] Seq=455 Ack=5697 Win=65536 Len=0"
"17","0.005347","192.168.198.203","192.168.198.204","TCP","60","","","445  >  51112 [ACK] Seq=455 Ack=5697 Win=65536 Len=0"
"17","0.005348","192.168.198.203","192.168.198.204","TCP","60","","","445  >  51112 [ACK] Seq=455 Ack=5697 Win=65536 Len=0"
"17","0.005349","192.168.198.203","192.168.198.204","TCP","60","","","445  >  51112 [ACK] Seq=455 Ack=5697 Win=65536 Len=0"
"17","0.00535","192.168.198.203","192.168.198.204","TCP","60","","","445  >  51112 [ACK] Seq=455 Ack=5697 Win=65536 Len=0"
"18","0.005347","192.168.198.203","192.168.198.204","TCP","60","","","[TCP ACKed unseen segment] 445  >  51112 [ACK] Seq=455 Ack=8617 Win=65536 Len=0"
"18","0.005348","192.168.198.203","192.168.198.204","TCP","60","","","[TCP ACKed unseen segment] 445  >  51112 [ACK] Seq=455 Ack=8617 Win=65536 Len=0"
"18","0.0053490000000000005","192.168.198.203","192.168.198.204","TCP","60","","","[TCP ACKed unseen segment] 445  >  51112 [ACK] Seq=455 Ack=8617 Win=65536 Len=0"
"18","0.00535","192.168.198.203","192.168.198.204","TCP","60","","","[TCP ACKed unseen segment] 445  >  51112 [ACK] Seq=455 Ack=8617 Win=65536 Len=0"
"18","0.005351","192.168.198.203","192.168.198.204","TCP","60","","","[TCP ACKed unseen segment] 445  >  51112 [ACK] Seq=455 Ack=8617 Win=65536 Len=0"
"18","0.005352","192.168.198.203","192.168.198.204","TCP","60","","","[TCP ACKed unseen segment] 445  >  51112 [ACK] Seq=455 Ack=8617 Win=65536 Len=0"
"18","0.005353","192.168.198.203","192.168.198.204","TCP","60","","","[TCP ACKed unseen segment] 445  >  51112 [ACK] Seq=455 Ack=8617 Win=65536 Len=0"
